,date,Team A,Team B,Score A,Score B,Tourn,Venue,City,Neut.,Country,elo_home,elo_away,proba_home_win,elo_gap,outcome
982,1976-03-06,Wales,France,19,13,Five_Nations_Championship,National Stadium,Cardiff,True,,1241.781731167833,1034.8118738006074,0.7669939099885118,206.9698573672256,1.0
983,1976-03-20,Ireland,Scotland,6,15,Five_Nations_Championship,Lansdowne Road,Dublin,True,,962.5766966687236,963.9564245744963,0.49801442237002996,-1.379727905772711,0.0
984,1976-03-20,France,England,30,9,Five_Nations_Championship,Parc des Princes,Paris,True,,1021.964813031697,810.4411244393874,0.7716458927296406,211.52368859230955,1.0
985,1976-03-26,Netherlands,Romania,3,27,FIRA_Trophy,,Hilversum,True,,934.1718083953656,1382.9763369095774,0.07020617861195061,-448.8045285142118,0.0
986,1976-03-28,Morocco,Germany,30,3,FIRA_Trophy,,Casablanca,True,,869.9732263460485,983.0283089658327,0.3428098743626282,-113.05508261978423,1.0
987,1976-04-11,Poland,Netherlands,12,3,FIRA_Trophy,,Lublin,True,,1068.5407424222183,928.3532684229164,0.6914664344013525,140.18747399930191,1.0
988,1976-04-25,Yugoslavia,Switzerland,31,4,FIRA_Trophy,,Split,True,,820.3742013040563,958.0864830181661,0.31158158132676156,-137.71228171410974,1.0
989,1976-05-02,Romania,Spain,16,7,FIRA_Trophy,,Bucharest,True,,1388.7948768820265,1136.5831452892246,0.8102825929917961,252.21173159280193,1.0
990,1976-05-15,Poland,Spain,17,14,FIRA_Trophy,,Bialsytok,True,,1089.2446266780369,1124.4339006328983,0.44953102003839357,-35.18927395486139,1.0
991,1976-10-10,Netherlands,Sweden,34,3,FIRA_Trophy,,Hilversum,True,,907.6493841670979,885.6680681629845,0.5315915168288183,21.98131600411341,1.0
992,1976-10-17,Czechoslovakia,Russia,9,6,FIRA_Trophy,,Říčany,True,,1061.4400109599983,1000.0,0.5875089892593199,61.44001095999829,1.0
993,1976-10-17,Poland,Romania,8,38,FIRA_Trophy,,Nowy Dwór,True,,1112.528668853652,1400.9441215383529,0.1597280638192007,-288.41545268470077,0.0
994,1976-10-30,Russia,Sweden,72,0,FIRA_Trophy,,Tbilisi,True,,982.7547597843856,835.8411313482675,0.6996649361693268,146.91362843611807,1.0
995,1976-11-06,Czechoslovakia,Germany,22,6,FIRA_Trophy,,Říčany,True,,1078.6852511756128,918.459752536125,0.7155170511355985,160.2254986394878,1.0
996,1976-11-17,Romania,Morocco,89,0,FIRA_Trophy,,Bucharest,True,,1415.9769736471394,934.541782775756,0.9411086145265731,481.4351908713834,1.0
997,1976-11-21,Germany,Netherlands,13,13,FIRA_Trophy,,Hanover,True,,895.1699183584841,957.4763209818149,0.411282894936839,-62.30640262333077,0.5
998,1976-11-27,Italy,Spain,17,4,FIRA_Trophy,Stadio Flaminio,Rome,True,,1275.6453773584349,1101.149858457283,0.7319378896658614,174.49551890115185,1.0
999,1976-12-05,France,Spain,28,21,FIRA_Trophy,,Hendaye,True,,1041.9269319997886,1080.8310948664116,0.44424524045426717,-38.90416286662298,1.0
1000,1976-12-08,Belgium,Yugoslavia,8,6,FIRA_Trophy,,Brussels,True,,776.8759963823691,887.2975163192677,0.34623338382258306,-110.42151993689868,1.0
1001,1976-12-11,Switzerland,Yugoslavia,6,18,FIRA_Trophy,,Lausanne,True,,891.1631680029546,866.0963210396008,0.536011629757716,25.066846963353896,0.0
1002,1977-01-01,Ireland,France,6,15,Five_Nations_Championship,Lansdowne Road,Dublin,True,,927.0506386657787,1077.129859184001,0.29651986175227574,-150.0792205182222,0.0
1003,1977-01-01,Wales,Ireland,25,9,Five_Nations_Championship,National Stadium,Cardiff,True,,1254.6287919367435,907.2366755659102,0.8807708030815197,347.39211637083326,1.0
1004,1977-01-01,France,Wales,16,9,Five_Nations_Championship,Parc des Princes,Paris,True,,1096.9438222838694,1263.6725819832795,0.27692466924222686,-166.72875969941015,1.0
1005,1977-01-01,Ireland,England,0,4,Five_Nations_Championship,Lansdowne Road,Dublin,True,,898.192885519374,790.4790054712957,0.6502301331441375,107.7138800480783,0.0
1006,1977-01-01,England,France,3,4,Five_Nations_Championship,Twickenham,London,True,,821.4064282912337,1140.271573312661,0.1375801780819202,-318.86514502142734,0.0
1007,1977-01-01,England,Scotland,26,6,Five_Nations_Championship,Twickenham,London,True,,818.824401251011,999.4824825774411,0.2611593497242073,-180.6580813264302,1.0
1008,1977-01-01,France,Scotland,23,3,Five_Nations_Championship,Parc des Princes,Paris,True,,1142.8536003528839,935.04221862177,0.7678585182669141,207.8113817311139,1.0
1009,1977-01-01,Wales,England,14,9,Five_Nations_Championship,National Stadium,Cardiff,True,,1220.3448309544879,883.2646652066821,0.874394918233501,337.0801657478057,1.0
1010,1977-01-01,Scotland,Wales,9,18,Five_Nations_Championship,Murrayfield,Edinburgh,True,,915.0236121202987,1226.3945764302314,0.14277929733855796,-311.3709643099327,0.0
1011,1977-01-01,Scotland,Ireland,21,18,Five_Nations_Championship,Murrayfield,Edinburgh,True,,906.0956069125917,867.2654626994361,0.5556495601699948,38.83014421315568,1.0
1012,1977-02-06,France,Italy,10,3,FIRA_Trophy,Stade Lesdiguières,Grenoble,True,,1162.8722068543552,1295.9641409493063,0.317314961579701,-133.09193409495106,1.0
1013,1977-02-20,Spain,Morocco,21,3,FIRA_Trophy,,Madrid,True,,1045.6281676821993,927.8017348250668,0.6633510116850194,117.82643285713254,1.0
1014,1977-03-06,Morocco,Italy,10,9,FIRA_Trophy,,Casablanca,True,,898.6353007212011,1254.466861709011,0.11422112097691409,-355.8315609878099,1.0
1015,1977-04-02,Italy,Poland,29,3,FIRA_Trophy,Stadio Santa Maria Goretti,Catania,True,,1238.0835034775498,1097.4958167448656,0.6919577136304994,140.58768673268423,1.0
1016,1977-04-16,Switzerland,Belgium,16,25,FIRA_Trophy,,Lausanne,True,,849.0231885825244,798.0771916620361,0.5727961838089819,50.94599692048837,0.0
1017,1977-04-17,Germany,Russia,16,22,FIRA_Trophy,,Hanover,True,,895.1699183584841,1020.2000419223391,0.3274521669789409,-125.030123563855,0.0
1018,1977-04-17,Netherlands,Czechoslovakia,7,9,FIRA_Trophy,,Hilversum,True,,957.4763209818149,1101.9750853532537,0.3032642340277533,-144.49876437143882,0.0
1019,1977-04-17,Spain,Poland,11,3,FIRA_Trophy,Estadio Nacional Complutense,Madrid,True,,1074.794601786065,1067.9132737668124,0.5099017323572675,6.881328019252578,1.0
1020,1977-04-24,Spain,Romania,11,22,FIRA_Trophy,Estadi Baldiri Aleu,Sant Boi de Llobregat,True,,1108.0730456559845,1422.7170215978288,0.14048877147432637,-314.64397594184425,0.0
1021,1977-04-27,Belgium,Luxembourg,24,3,FIRA_Trophy,,Brussels,True,,838.0380771728117,1000.0,0.2824526985873545,-161.96192282718835,1.0
1022,1977-05-08,Sweden,Germany,9,32,FIRA_Trophy,,Stockholm,True,,798.3958492103139,876.4791806676949,0.3894835071903964,-78.08333145738095,0.0
1023,1977-05-14,Luxembourg,Switzerland,4,7,FIRA_Trophy,,Luxembourg,True,,935.9576900891118,809.0623030717488,0.6749080878060449,126.89538701736296,0.0
1024,1977-05-21,Sweden,Czechoslovakia,12,50,FIRA_Trophy,,Gothenburg,True,,761.3392901842361,1111.6667864856495,0.11746612526641834,-350.32749630141336,0.0
1025,1977-07-01,Morocco,Yugoslavia,0,20,FIRA_Trophy,,Casablanca,True,,915.0186589526625,908.236300460031,0.5097593588173059,6.782358492631488,0.0
1026,1977-10-09,Sweden,Russia,6,38,FIRA_Trophy,,Vanersborg,True,,749.8311652373391,1038.8907796131284,0.15923100984556438,-289.05961437578935,0.0
1027,1977-10-23,Chile,Paraguay,22,3,South_American_Rugby_Championship,,Tucuman,True,,1128.1761600170798,694.6029199155828,0.9238502502378533,433.57324010149705,1.0
1028,1977-10-23,Argentina,Uruguay,70,0,South_American_Rugby_Championship,,Tucuman,True,,1432.4612844729936,1023.4300116558559,0.9132970502635124,409.03127281713773,1.0
1029,1977-10-23,Poland,Italy,12,6,FIRA_Trophy,,Warsaw,True,,1034.6348298968928,1267.666046455603,0.20727408798729693,-233.03121655871018,1.0
1030,1977-10-24,Uruguay,Paraguay,16,7,South_American_Rugby_Championship,,Tucuman,True,,1013.7690205643639,688.6953284733895,0.8666056897176768,325.0736920909744,1.0
1031,1977-10-24,Argentina,Brazil,78,6,South_American_Rugby_Championship,,Tucuman,True,,1442.1222755644856,819.8321176277252,0.9729380071904451,622.2901579367604,1.0
1032,1977-10-27,Uruguay,Chile,21,18,South_American_Rugby_Championship,,Tucuman,True,,1022.0649168145328,1134.0837514592731,0.3441550217318908,-112.01883464474031,1.0
1033,1977-10-27,Paraguay,Brazil,25,13,South_American_Rugby_Championship,,Tucuman,True,,680.3994322232206,817.0263849615174,0.3129232691567247,-136.62695273829672,1.0
1034,1977-10-29,Argentina,Paraguay,77,3,South_American_Rugby_Championship,,Tucuman,True,,1444.9280082306934,731.8368345760564,0.9837756195632658,713.091173654637,1.0
1035,1977-10-29,Chile,Brazil,33,27,South_American_Rugby_Championship,,Tucuman,True,,1107.2643141867372,765.5889826086816,0.8772714342000707,341.67533157805565,1.0
1036,1977-10-29,Czechoslovakia,Italy,4,10,FIRA_Trophy,,Prague,True,,1123.1749114325467,1224.4263605030992,0.3582770282773469,-101.25144907055255,0.0
1037,1977-10-29,Belgium,Morocco,0,25,FIRA_Trophy,,Brussels,True,,902.0803870836999,867.0553366316303,0.5502350401081572,35.025050452069536,0.0
1038,1977-10-30,Argentina,Chile,25,10,South_American_Rugby_Championship,,Tucuman,True,,1446.5679543112446,1113.672465279166,0.8717253204835114,332.89548903207856,1.0
1039,1977-10-30,Germany,Sweden,11,16,FIRA_Trophy,,Berlin,True,,913.5357396937727,734.5762008713014,0.736949611660069,178.95953882247136,0.0
1040,1977-10-30,Uruguay,Brazil,47,15,South_American_Rugby_Championship,,Tucuman,True,,1048.8843540870687,759.1808315162526,0.841264594692303,289.70352257081606,1.0
1041,1977-11-05,Romania,Poland,38,21,FIRA_Trophy,,Bucharest,True,,1432.1850502059965,1077.8745158493966,0.8848900240572309,354.3105343565999,1.0
1042,1977-12-17,Spain,Italy,10,3,FIRA_Trophy,Estadio de Vallehermoso,Madrid,True,,1098.6050170478168,1245.0878699501375,0.3008563998511234,-146.4828529023207,1.0
1043,1978-01-01,Netherlands,Belgium,10,3,FIRA_Trophy,,Hilversum,True,,947.7846198494191,847.3770057762774,0.6406053933067157,100.40761407314164,1.0
1044,1978-01-01,Ireland,Wales,16,20,Five_Nations_Championship,Lansdowne Road,Dublin,True,,848.5006471420625,1235.3225816379384,0.09737602224973756,-386.8219344958759,0.0
1045,1978-01-01,Scotland,England,0,15,Five_Nations_Championship,Murrayfield,Edinburgh,True,,924.8604224699653,877.2149197309386,0.5681407741772734,47.64550273902671,0.0
1046,1978-01-01,France,Ireland,10,9,Five_Nations_Championship,Parc des Princes,Paris,True,,1204.3694860946505,844.3688014189867,0.8881846216446119,360.0006846756638,1.0
1047,1978-01-01,Wales,Scotland,22,14,Five_Nations_Championship,National Stadium,Cardiff,True,,1239.454427361014,877.0637161733334,0.8895436957309194,362.3907111876806,1.0
1048,1978-01-01,England,Wales,6,9,Five_Nations_Championship,Twickenham,London,True,,925.0116260275705,1245.9140028771224,0.13619462276460556,-320.90237684955184,0.0
1049,1978-01-01,Scotland,France,16,19,Five_Nations_Championship,Murrayfield,Edinburgh,True,,870.6041406572251,1206.4342542423742,0.12639752543804297,-335.8301135851491,0.0
1050,1978-01-01,Ireland,Scotland,12,9,Five_Nations_Championship,Lansdowne Road,Dublin,True,,842.3040332712629,865.8915659496436,0.466106868117287,-23.587532678380626,1.0
1051,1978-01-01,France,England,15,6,Five_Nations_Championship,Parc des Princes,Paris,True,,1211.1468289499558,919.9037098149499,0.8424445204213312,291.2431191350058,1.0
1052,1978-01-01,Yugoslavia,Belgium,0,20,FIRA_Trophy,,Makarska,True,,956.1996227810632,825.2206745225791,0.680044308701943,130.97894825848414,0.0
1053,1978-01-01,Wales,France,16,7,Five_Nations_Championship,National Stadium,Cardiff,True,,1251.0219190897428,1221.0783887781797,0.5429858273860765,29.94353031156311,1.0
1054,1978-01-01,England,Ireland,15,9,Five_Nations_Championship,Twickenham,London,True,,909.972149986726,865.0047691142853,0.5643543257492001,44.967380872440685,1.0
1055,1978-04-09,Romania,Czechoslovakia,60,6,FIRA_Trophy,,Bucharest,True,,1441.068411965917,1102.5134019855084,0.8753243892259699,338.5550099804086,1.0
1056,1978-04-16,Romania,Spain,76,3,FIRA_Trophy,Stadionul Dinamo,Bucharest,True,,1454.4909533938992,1140.8602102777418,0.8588054498837767,313.6307431161574,1.0
1057,1978-05-07,Spain,Czechoslovakia,20,13,FIRA_Trophy,CN Montjuïc,Barcelona,True,,1124.3717667914395,1089.0908605575262,0.5505995023856066,35.280906233913356,1.0
1058,1978-05-09,Russia,Germany,64,9,FIRA_Trophy,,Kharkov,True,,1054.1457439791661,875.6814743807861,0.7363965583827297,178.46426959838004,1.0
1059,1978-05-14,Yugoslavia,Russia,3,18,FIRA_Trophy,,Sarajevo,True,,895.6233688521908,1084.5715890405854,0.2520566477553902,-188.94822018839466,0.0
1060,1978-05-18,Yugoslavia,Russia,6,16,FIRA_Trophy,,Travnik,True,,875.6725260635536,1104.5224318292226,0.21125686392509474,-228.84990576566895,0.0
1061,1978-05-21,Poland,Spain,22,28,FIRA_Trophy,,Warsaw,True,,1068.9911540894761,1152.8840851131145,0.3815613061058951,-83.89293102363831,0.0
1062,1978-05-28,Czechoslovakia,Poland,3,14,FIRA_Trophy,,Vyškov,True,,1060.5785422358513,1046.8196199766603,0.5197903363714879,13.758922259190967,0.0
1063,1978-10-15,Sweden,Yugoslavia,3,7,FIRA_Trophy,,Enkoping,True,,772.430466184288,861.4484280289208,0.3746243825034062,-89.01796184463285,0.0
1064,1978-11-05,Netherlands,Sweden,4,0,FIRA_Trophy,,Hilversum,True,,969.9409511031174,754.4663671065923,0.7756286573865386,215.4745839965251,1.0
1065,1978-11-07,Belgium,Sweden,12,6,FIRA_Trophy,,Brussels,True,,885.7969284514515,744.2705152477901,0.6931083374055477,141.5264132036615,1.0
1066,1978-11-16,Malaysia,Hong Kong,0,0,ARFU_Asian_Rugby_Championship,,Kuala Lumpur,True,,865.181378751034,1114.2090078624076,0.19255108942387542,-249.02762911137359,0.5
1067,1978-11-16,South Korea,Singapore,40,3,ARFU_Asian_Rugby_Championship,,Kuala Lumpur,True,,1065.6938081489968,993.1418101602702,0.6029190726233309,72.55199798872661,1.0
1068,1978-11-18,Italy,Russia,9,11,FIRA_Trophy,Stadio Flaminio,Rome,True,,1202.8326767202125,1118.7465298638554,0.6187011170402257,84.08614685635712,0.0
1069,1978-11-19,Poland,Romania,9,30,FIRA_Trophy,,Lublin,True,,1086.6113049313326,1470.9793968802014,0.09862464433797616,-384.3680919488688,0.0
1070,1978-11-19,Singapore,Malaysia,9,3,ARFU_Asian_Rugby_Championship,,Kuala Lumpur,True,,949.794429271709,865.181378751034,0.619416398032766,84.61305052067496,1.0
1071,1978-11-19,Thailand,Sri Lanka,19,10,ARFU_Asian_Rugby_Championship,,Kuala Lumpur,True,,1060.5661636122313,1029.1050745863906,0.5451528006283244,31.461089025840693,1.0
1072,1978-11-19,South Korea,Hong Kong,7,0,ARFU_Asian_Rugby_Championship,,Kuala Lumpur,True,,1109.041189037558,1114.2090078624076,0.49256345929655004,-5.167818824849519,1.0
1073,1978-11-23,Singapore,Hong Kong,19,9,ARFU_Asian_Rugby_Championship,,Kuala Lumpur,True,,971.9021808903894,1081.5749422640827,0.3472096684202587,-109.67276137369322,1.0
1074,1978-11-23,South Korea,Malaysia,62,0,ARFU_Asian_Rugby_Championship,,Kuala Lumpur,True,,1141.675254635883,843.0736271323535,0.8479856952961956,298.60162750352947,1.0
1075,1978-11-25,Singapore,Thailand,16,15,ARFU_Asian_Rugby_Championship,,Kuala Lumpur,True,,1018.1230222886109,1092.5754704857202,0.39446481009258444,-74.45244819710933,1.0
1076,1978-11-25,Japan,South Korea,16,4,ARFU_Asian_Rugby_Championship,,Kuala Lumpur,True,,1061.1746056953534,1158.8662439146624,0.3630019762463679,-97.69163821930897,1.0
1077,1978-11-26,Spain,Poland,7,16,FIRA_Trophy,Estadi Baldiri Aleu,Sant Boi de Llobregat,True,,1175.0556192259303,1078.5664091156702,0.6353959880991148,96.48921011026005,0.0
1078,1978-11-28,Switzerland,Germany,0,18,FIRA_Trophy,,Geneva,True,,836.4848384407552,845.2556293193668,0.4873804978896222,-8.770790878611592,0.0
1079,1978-12-02,Yugoslavia,Netherlands,11,30,FIRA_Trophy,,Split,True,,879.4125271066165,980.1368029619197,0.35897503896305044,-100.72427585530318,0.0
1080,1978-12-17,Italy,Spain,35,3,FIRA_Trophy,Stadio Comunale di Monigo,Treviso,True,,1182.5372939007118,1131.6065855051252,0.5727746480935524,50.930708395586635,1.0
1081,1979-01-01,Ireland,France,9,9,Five_Nations_Championship,Lansdowne Road,Dublin,True,,839.2516089540476,1188.894696560532,0.11787516895691429,-349.6430876064845,0.5
1082,1979-01-01,England,Scotland,7,7,Five_Nations_Championship,Twickenham,London,True,,935.7253101469637,843.1908301066212,0.6301059311802559,92.53448004034249,0.5
1083,1979-01-01,Russia,Poland,19,7,FIRA_Trophy,,Moscow,True,,1139.041912683356,1122.0154428364754,0.524483463095856,17.026469846880673,1.0
1084,1979-01-01,France,Wales,14,13,Five_Nations_Championship,Parc des Princes,Paris,True,,1188.894696560532,1283.2056113073904,0.3675138621115041,-94.31091474685832,1.0
1085,1979-01-01,Wales,Ireland,24,21,Five_Nations_Championship,National Stadium,Cardiff,True,,1270.1736861818683,839.2516089540476,0.9227696326061636,430.92207722782075,1.0
1086,1979-01-01,Ireland,England,12,7,Five_Nations_Championship,Lansdowne Road,Dublin,True,,836.4762449780917,935.7253101469637,0.36093147990171875,-99.249065168872,1.0
1087,1979-01-01,Scotland,Wales,13,19,Five_Nations_Championship,Murrayfield,Edinburgh,True,,843.1908301066212,1272.949050157824,0.0777091815765962,-429.7582200512029,0.0
1088,1979-01-01,England,France,7,6,Five_Nations_Championship,Twickenham,London,True,,901.7607895046508,1201.9266216860542,0.15085723196477593,-300.1658321814034,1.0
1089,1979-01-01,Scotland,Ireland,11,11,Five_Nations_Championship,Murrayfield,Edinburgh,True,,839.2692266962748,870.4407656204046,0.4552605282765541,-31.171538924129777,0.5
1090,1979-01-01,France,Scotland,21,17,Five_Nations_Championship,Parc des Princes,Paris,True,,1185.8711993119596,839.2692266962748,0.8802923279185567,346.60197261568476,1.0
1091,1979-01-01,Wales,England,27,3,Five_Nations_Championship,National Stadium,Cardiff,True,,1276.8706535681704,917.8162118787454,0.8876425192240893,359.05444168942495,1.0
1092,1979-01-01,Netherlands,Morocco,17,21,FIRA_Trophy,,Hilversum,True,,1012.0145081028146,921.7587179390528,0.6270434923085593,90.25579016376184,0.0
1093,1979-03-24,Morocco,Switzerland,43,0,FIRA_Trophy,,Casablanca,True,,951.8106416235476,792.1745650266986,0.7148258959437122,159.63607659684897,1.0
1094,1979-04-08,Germany,Morocco,6,13,FIRA_Trophy,,Hanover,True,,889.5659027334234,983.0011407522056,0.3686863637437915,-93.43523801878223,0.0
1095,1979-04-14,Italy,Poland,18,3,FIRA_Trophy,Stadio Tommaso Fattori,L'Aquila,True,,1227.7972091638906,1084.4958673453725,0.6952773545819108,143.30134181851804,1.0
1096,1979-04-29,Spain,Romania,6,22,FIRA_Trophy,Estadio de Vallehermoso,Madrid,True,,1086.3466702419464,1479.0242926958638,0.09445323308968004,-392.67762245391737,0.0
1097,1979-05-04,Russia,Romania,9,15,FIRA_Trophy,,Harkov,True,,1176.5614881744589,1486.0636330210098,0.14410104606424542,-309.5021448465509,0.0
1098,1979-05-20,Russia,Spain,15,9,FIRA_Trophy,,Moscow,True,,1168.9409310999656,1079.3073299168004,0.626205517312389,89.63360118316518,1.0
1099,1979-09-30,Poland,Italy,3,13,FIRA_Trophy,,Sochaczew,True,,1059.906553178925,1252.3865233303382,0.24824323389994568,-192.47997015141323,0.0
1100,1979-10-04,Chile,Paraguay,27,13,South_American_Rugby_Championship,,Santiago,True,,1104.096258950963,730.1968884955052,0.8958870326945444,373.89937045545776,1.0
